Sale Date,Harvest Date,Planning Year,Channel Name,Product Name,Actual Price,Brought Quantity,Returned Quantity,Actual Quantity,Actual Revenue,Notes,Entry Kind
2024-03-23,2024-03-21,2024,KFM,Winter Mix - 2/3 lb ,$14.00,10,0,10,$140.00,,actual
2024-03-30,3/28/2024,2024,BFM,Broccoli Raab - bu,$4.50,0,0,0,$0.00,,actual
2024-03-30,3/28/2024,2024,BFM,Chard - bu,$4.50,22,0,22,$99.00,,actual
2024-03-30,3/28/2024,2024,BFM,Kale Curly - bu,$7.00,29,2,27,$188.93,Variety: 2/3 bags,actual
2024-03-30,3/28/2024,2024,BFM,Kale Lacinato - bu,$7.00,10,0,10,$69.98,Variety: 2/3 bags,actual
2024-03-30,3/28/2024,2024,BFM,Kale Lacinato - bu,$10.00,11,0,11,$110.04,Variety: by the pound,actual
2024-03-30,3/28/2024,2024,BFM,Kale Russian - bu,$4.50,18,0,18,$81.00,,actual
2024-03-30,3/28/2024,2024,BFM,Lettuce Mini Gem - ea,$3.00,52,0,52,$156.00,,actual
2024-03-30,3/28/2024,2024,BFM,Mustard - bu,$4.50,10,1,9,$40.50,,actual
2024-03-30,3/28/2024,2024,BFM,Potato White - lb,$3.50,45,0,45,$157.50,,actual
2024-03-30,3/28/2024,2024,BFM,Radish Bulk - lb,$3.50,30,17,13,$45.50,,actual
2024-03-30,3/28/2024,2024,BFM,Spinach - 1/2 lb,$7.00,32,0,32,$224.00,,actual
2024-03-30,3/28/2024,2024,BFM,Winter Mix - 1/3 lb,$7.00,55,0,55,$385.00,,actual
2024-03-30,3/28/2024,2024,BFM,Winter Mix - 2/3 lb ,$14.00,27,0,27,$378.00,,actual
2024-04-06,4/4/24,2024,KFM,Arugula - 1/3 lb,$7.00,20,0,20,$140.00,,actual
2024-04-06,4/4/24,2024,KFM,Bok Choy - ea,$4.50,30,0,30,$135.00,Variety: bunches,actual
2024-04-06,4/4/24,2024,BFM,Broccoli Raab - bu,$4.50,0,0,0,$0.00,,actual
2024-04-06,4/4/24,2024,KFM,Broccoli Raab - bu,$4.50,0,0,0,$0.00,,actual
2024-04-06,4/4/24,2024,BFM,Chard - bu,$4.50,23,0,23,$103.50,,actual
2024-04-06,4/4/24,2024,KFM,Chard - bu,$4.50,27,0,27,$121.50,,actual
2024-04-06,4/4/24,2024,KFM,Dandelion - bu,$4.50,4,0,4,$18.00,,actual
2024-04-06,4/4/24,2024,BFM,Kale Curly - bu,$7.00,16,0,16,$111.96,Variety: 2/3 bags,actual
2024-04-06,4/4/24,2024,KFM,Kale Curly - bu,$7.00,27,0,27,$188.93,Variety: 2/3 bags,actual
2024-04-06,4/4/24,2024,BFM,Kale Lacinato - bu,$7.00,14,0,14,$97.97,Variety: 2/3 bags,actual
2024-04-06,4/4/24,2024,BFM,Kale Lacinato - bu,$10.00,0,0,0,$0.00,Variety: by the pound,actual
2024-04-06,4/4/24,2024,KFM,Kale Lacinato - bu,$7.00,20,0,20,$139.95,Variety: 2/3 bags,actual
2024-04-06,4/4/24,2024,KFM,Kale Lacinato - bu,$10.00,7.2,0,7.2,$72.03,Variety: by the pound,actual
2024-04-06,4/4/24,2024,BFM,Kale Russian - bu,$4.50,18,0,18,$81.00,,actual
2024-04-06,4/4/24,2024,KFM,Kale Russian - bu,$4.50,21,0,21,$94.50,,actual
2024-04-06,4/4/24,2024,BFM,Mustard - bu,$4.50,9,0,9,$40.50,,actual
2024-04-06,4/4/24,2024,KFM,Mustard - bu,$4.50,25,0,25,$112.50,,actual
2024-04-06,4/4/24,2024,BFM,Radish Bulk - lb,$3.50,20,20,0,$0.00,,actual
2024-04-06,4/4/24,2024,BFM,Radish Bulk - lb,$12.50,6,-10,16,$199.92,,actual
2024-04-06,4/4/24,2024,KFM,Radish Bulk - lb,$3.50,30,6,24,$84.00,,actual
2024-04-06,4/4/24,2024,KFM,Radish Bulk - lb,$12.50,16,15,1,$12.50,,actual
2024-04-06,4/4/24,2024,BFM,Spinach - 1/2 lb,$7.00,18,0,18,$126.00,,actual
2024-04-06,4/4/24,2024,KFM,Spinach - 1/2 lb,$7.00,36,0,36,$252.00,,actual
2024-04-06,4/4/24,2024,BFM,Winter Mix - 1/3 lb,$7.00,34,0,34,$238.00,,actual
2024-04-06,4/4/24,2024,KFM,Winter Mix - 1/3 lb,$7.00,36,0,36,$252.00,,actual
2024-04-06,4/4/24,2024,BFM,Winter Mix - 2/3 lb ,$14.00,8,0,8,$112.00,,actual
2024-04-06,4/4/24,2024,KFM,Winter Mix - 2/3 lb ,$14.00,42,0,42,$588.00,,actual
2024-04-13,4/11/2024,2024,BFM,Arugula - 1/3 lb,$7.00,14,0,14,$98.00,,actual
2024-04-13,4/11/2024,2024,BFM,Bok Choy - ea,$4.50,30,0,30,$135.00,Variety: bunches,actual
2024-04-13,4/11/2024,2024,BFM,Broccoli Raab - bu,$4.50,6,0,6,$27.00,,actual
2024-04-13,4/11/2024,2024,BFM,Chard - bu,$4.50,35,0,35,$157.50,,actual
2024-04-13,4/11/2024,2024,BFM,Dandelion - bu,$4.50,8,0,8,$36.00,,actual
2024-04-13,4/11/2024,2024,BFM,Kale Curly - bu,$7.00,25,0,25,$174.94,Variety: 2/3 bags,actual
2024-04-13,4/11/2024,2024,BFM,Kale Curly - bu,$10.00,5,0,5,$50.02,Variety: rapini,actual
2024-04-13,4/11/2024,2024,BFM,Kale Russian - bu,$4.50,9,0,9,$40.50,Variety: rapini,actual
2024-04-13,4/11/2024,2024,BFM,Kale Russian - bu,$4.50,15,0,15,$67.50,,actual
2024-04-13,4/11/2024,2024,BFM,Mustard - bu,$4.50,17,0,17,$76.50,,actual
2024-04-13,4/11/2024,2024,BFM,Radish Bulk - lb,$3.50,18.25,2,16.25,$56.88,,actual
2024-04-13,4/11/2024,2024,BFM,Radish Bulk - lb,$12.50,6,4,2,$24.99,Variety: 5 lb bag,actual
2024-04-13,4/11/2024,2024,BFM,Radish Red - bu,$3.50,36,0,36,$126.00,,actual
2024-04-13,4/11/2024,2024,BFM,Spinach - 1/2 lb,$7.00,0,0,0,$0.00,,actual
2024-04-13,4/11/2024,2024,BFM,Winter Mix - 1/3 lb,$7.00,54,11,43,$301.00,,actual
2024-04-13,4/11/2024,2024,BFM,Winter Mix - 2/3 lb ,$14.00,30,1,29,$406.00,,actual
2024-04-20,4/18/2024,2024,BFM,Arugula - 1/3 lb,$7.00,0,0,0,$0.00,,actual
2024-04-20,4/18/2024,2024,KFM,Arugula - 1/3 lb,$7.00,0,0,0,$0.00,,actual
2024-04-20,4/18/2024,2024,BFM,Bok Choy - ea,$4.50,22,0,22,$99.00,Variety: bunches,actual
2024-04-20,4/18/2024,2024,KFM,Bok Choy - ea,$4.50,40,0,40,$180.00,Variety: bunches,actual
2024-04-20,4/18/2024,2024,BFM,Broccoli Raab - bu,$4.50,0,0,0,$0.00,,actual
2024-04-20,4/18/2024,2024,KFM,Broccoli Raab - bu,$4.50,0,0,0,$0.00,,actual
2024-04-20,4/18/2024,2024,BFM,Chard - bu,$4.50,19,0,19,$85.50,,actual
2024-04-20,4/18/2024,2024,KFM,Chard - bu,$7.00,19,0,19,$132.95,Variety: 2/3 bags,actual
2024-04-20,4/18/2024,2024,BFM,Dandelion - bu,$4.50,8,0,8,$36.00,,actual
2024-04-20,4/18/2024,2024,KFM,Dandelion - bu,$4.50,22,0,22,$99.00,,actual
2024-04-20,4/18/2024,2024,BFM,Garlic Green - bu,$3.50,15,0,15,$52.50,,actual
2024-04-20,4/18/2024,2024,KFM,Garlic Green - bu,$3.50,39,0,39,$136.50,,actual
2024-04-20,4/18/2024,2024,BFM,Kale Curly - bu,$7.00,0,0,0,$0.00,Variety: 2/3 bags,actual
2024-04-20,4/18/2024,2024,BFM,Kale Curly - bu,$10.00,0,0,0,$0.00,Variety: rapini,actual
2024-04-20,4/18/2024,2024,KFM,Kale Curly - bu,$7.00,14,0,14,$97.97,Variety: 2/3 bags,actual
2024-04-20,4/18/2024,2024,KFM,Kale Curly - bu,$10.00,0,0,0,$0.00,Variety: rapini,actual
2024-04-20,4/18/2024,2024,BFM,Kale Russian - bu,$4.50,0,0,0,$0.00,Variety: rapini,actual
2024-04-20,4/18/2024,2024,BFM,Kale Russian - bu,$4.50,30,0,30,$135.00,,actual
2024-04-20,4/18/2024,2024,KFM,Kale Russian - bu,$4.50,17,0,17,$76.50,Variety: rapini,actual
2024-04-20,4/18/2024,2024,KFM,Kale Russian - bu,$4.50,47,0,47,$211.50,,actual
2024-04-20,4/18/2024,2024,BFM,Mustard - bu,$4.50,15,0,15,$67.50,,actual
2024-04-20,4/18/2024,2024,KFM,Mustard - bu,$4.50,25,0,25,$112.50,,actual
2024-04-20,4/18/2024,2024,BFM,Radish Bulk - lb,$3.50,19.75,0,19.75,$69.13,,actual
2024-04-20,4/18/2024,2024,BFM,Radish Bulk - lb,$12.50,5,0,5,$62.48,Variety: 5 lb bag,actual
2024-04-20,4/18/2024,2024,KFM,Radish Bulk - lb,$3.50,24,0,24,$84.00,,actual
2024-04-20,4/18/2024,2024,KFM,Radish Bulk - lb,$12.50,6,0,6,$74.97,Variety: 5 lb bag,actual
2024-04-20,4/18/2024,2024,BFM,Radish Red - bu,$3.50,20,0,20,$70.00,,actual
2024-04-20,4/18/2024,2024,KFM,Radish Red - bu,$3.50,26,0,26,$91.00,,actual
2024-04-20,4/18/2024,2024,BFM,Spinach - 1/2 lb,$7.00,20,0,20,$140.00,,actual
2024-04-20,4/18/2024,2024,KFM,Spinach - 1/2 lb,$7.00,31,0,31,$217.00,,actual
2024-04-20,4/18/2024,2024,BFM,Winter Mix - 1/3 lb,$7.00,35,0,35,$245.00,,actual
2024-04-20,4/18/2024,2024,KFM,Winter Mix - 1/3 lb,$7.00,40,0,40,$280.00,,actual
2024-04-20,4/18/2024,2024,KFM,Winter Mix - 2/3 lb ,$14.00,37,0,37,$518.00,,actual
2024-04-20,4/18/2024,2024,BFM,Winter Mix - 2/3 lb ,$14.00,20,0,20,$280.00,,actual
2024-04-27,4/25/2024,2024,BFM,Arugula - 1/3 lb,$7.00,22,0,22,$154.00,,actual
2024-04-27,4/25/2024,2024,BFM,Chard - bu,$7.00,25,0,25,$174.94,Variety: 2/3 bags,actual
2024-04-27,4/25/2024,2024,BFM,Dandelion - bu,$4.50,14,0,14,$63.00,,actual
2024-04-27,4/25/2024,2024,BFM,Garlic Green - bu,$3.50,21,0,21,$73.50,,actual
2024-04-27,4/25/2024,2024,BFM,Kale Lacinato - bu,$4.50,13,0,13,$58.50,,actual
2024-04-27,4/25/2024,2024,BFM,Kale Russian - bu,$4.50,10,0,10,$45.00,Variety: rapini,actual
2024-04-27,4/25/2024,2024,BFM,Kale Russian - bu,$4.50,48,0,48,$216.00,,actual
2024-04-27,4/25/2024,2024,BFM,Mustard - bu,$4.50,20,3,17,$76.50,,actual
2024-04-27,4/25/2024,2024,BFM,Mustard - bu,$4.50,9,0,9,$40.50,Variety: rapini,actual
2024-04-27,4/25/2024,2024,BFM,Radish Bulk - lb,$3.50,31,0,31,$108.50,,actual
2024-04-27,4/25/2024,2024,BFM,Radish Bulk - lb,$12.50,8,3,5,$62.48,Variety: 5 lb bag,actual
2024-04-27,4/25/2024,2024,BFM,Radish Red - bu,$3.50,30,0,30,$105.00,,actual
2024-04-27,4/25/2024,2024,BFM,Spinach - 1/2 lb,$7.00,18,0,18,$126.00,,actual
2024-04-27,4/25/2024,2024,BFM,Spring Mix - 1/3 lb,$7.00,33,0,33,$231.00,,actual
2024-04-27,4/25/2024,2024,BFM,Spring Mix - 2/3 lb ,$14.00,16,0,16,$224.00,,actual
2024-05-04,5/2/2024,2024,KFM,Asparagus - bu,$6.00,13,0,13,$78.00,,actual
2024-05-04,5/2/2024,2024,KFM,Bok Choy - ea,$4.50,35,0,35,$157.50,Variety: bunches,actual
2024-05-04,5/2/2024,2024,KFM,Broccolini - bu,$6.00,0,0,0,$0.00,,actual
2024-05-04,5/2/2024,2024,BFM,Dandelion - bu,$4.50,16,0,16,$72.00,,actual
2024-05-04,5/2/2024,2024,KFM,Dandelion - bu,$4.50,31,0,31,$139.50,,actual
2024-05-04,5/2/2024,2024,BFM,Garlic Green - bu,$3.50,17,0,17,$59.50,,actual
2024-05-04,5/2/2024,2024,KFM,Garlic Green - bu,$3.50,40,0,40,$140.00,,actual
2024-05-04,5/2/2024,2024,BFM,Kale Lacinato - bu,$4.50,0,0,0,$0.00,,actual
2024-05-04,5/2/2024,2024,KFM,Kale Lacinato - bu,$4.50,0,0,0,$0.00,,actual
2024-05-04,5/2/2024,2024,BFM,Kale Russian - bu,$4.50,0,0,0,$0.00,Variety: rapini,actual
2024-05-04,5/2/2024,2024,BFM,Kale Russian - bu,$7.00,24,0,24,$167.94,Variety: 2/3 bags,actual
2024-05-04,5/2/2024,2024,KFM,Kale Russian - bu,$6.00,18,0,18,$107.97,Variety: rapini,actual
2024-05-04,5/2/2024,2024,KFM,Kale Russian - bu,$4.50,52,0,52,$234.00,,actual
2024-05-04,5/2/2024,2024,BFM,Mustard - bu,$4.50,8,0,8,$36.00,,actual
2024-05-04,5/2/2024,2024,BFM,Mustard - bu,$4.50,0,0,0,$0.00,Variety: rapini,actual
2024-05-04,5/2/2024,2024,KFM,Mustard - bu,$4.50,16,0,16,$72.00,,actual
2024-05-04,5/2/2024,2024,KFM,Mustard - bu,$6.00,7,0,7,$41.99,Variety: rapini,actual
2024-05-04,5/2/2024,2024,BFM,Radish Bulk - lb,$3.50,35,20,15,$52.50,,actual
2024-05-04,5/2/2024,2024,BFM,Radish Bulk - lb,$12.50,8,0,8,$99.96,Variety: 5 lb bag,actual
2024-05-04,5/2/2024,2024,KFM,Radish Bulk - lb,$3.50,50,4.25,45.75,$160.13,,actual
2024-05-04,5/2/2024,2024,KFM,Radish Bulk - lb,$12.50,5,1,4,$49.98,Variety: 5 lb bag,actual
2024-05-04,5/2/2024,2024,KFM,Radish French Breakfast - bu,$3.50,16,0,16,$56.00,,actual
2024-05-04,5/2/2024,2024,BFM,Radish Red - bu,$3.50,29,0,29,$101.50,,actual
2024-05-04,5/2/2024,2024,KFM,Radish Red - bu,$3.50,30,0,30,$105.00,,actual
2024-05-04,5/2/2024,2024,BFM,Spinach - 1/2 lb,$7.00,15,0,15,$105.00,,actual
2024-05-04,5/2/2024,2024,KFM,Spinach - 1/2 lb,$7.00,21,0,21,$147.00,,actual
2024-05-04,5/2/2024,2024,BFM,Spring Mix - 1/3 lb,$6.00,50,0,50,$299.95,,actual
2024-05-04,5/2/2024,2024,KFM,Spring Mix - 1/3 lb,$6.00,52,0,52,$311.95,,actual
2024-05-04,5/2/2024,2024,BFM,Spring Mix - 2/3 lb ,$14.00,0,0,0,$0.00,,actual
2024-05-04,5/2/2024,2024,KFM,Spring Mix - 2/3 lb ,$14.00,0,0,0,$0.00,,actual
2024-05-11,5/9/2024,2024,KFM,Arugula - 1/3 lb,$7.00,35,0,35,$245.00,,actual
2024-05-11,5/9/2024,2024,BFM,Arugula - 1/3 lb,$7.00,20,0,20,$140.00,,actual
2024-05-11,5/9/2024,2024,KFM,Arugula - 2/3 lb ,$14.00,0,0,0,$0.00,,actual
2024-05-11,5/9/2024,2024,BFM,Arugula - 2/3 lb ,$14.00,0,0,0,$0.00,,actual
2024-05-11,5/9/2024,2024,KFM,Asparagus - bu,$6.00,32,0,32,$192.00,,actual
2024-05-11,5/9/2024,2024,BFM,Asparagus - bu,$5.00,0,0,0,$0.00,,actual
2024-05-11,5/9/2024,2024,KFM,Broccolini - bu,$6.00,0,0,0,$0.00,,actual
2024-05-11,5/9/2024,2024,BFM,Broccolini - bu,$6.00,0,0,0,$0.00,,actual
2024-05-11,5/9/2024,2024,KFM,Dandelion - bu,$4.50,38,0,38,$171.00,,actual
2024-05-11,5/9/2024,2024,BFM,Dandelion - bu,$4.50,18,0,18,$81.00,,actual
2024-05-11,5/9/2024,2024,KFM,Garlic Green - bu,$3.50,59,1,58,$203.00,,actual
2024-05-11,5/9/2024,2024,BFM,Garlic Green - bu,$3.50,28,0,28,$98.00,,actual
2024-05-11,5/9/2024,2024,KFM,Kale Lacinato - bu,$4.50,35,0,35,$157.50,,actual
2024-05-11,5/9/2024,2024,BFM,Kale Lacinato - bu,$4.50,20,0,20,$90.00,,actual
2024-05-11,5/9/2024,2024,KFM,Kale Russian - bu,$7.00,4,0,4,$27.99,Variety: 2/3 bags,actual
2024-05-11,5/9/2024,2024,BFM,Kale Russian - bu,$6.00,7,0,7,$41.99,Variety: rapini,actual
2024-05-11,5/9/2024,2024,BFM,Kale Russian - bu,$7.00,0,0,0,$0.00,Variety: 2/3 bags,actual
2024-05-11,5/9/2024,2024,KFM,Lettuce Mini Gem - ea,$3.00,48,0,48,$144.00,,actual
2024-05-11,5/9/2024,2024,BFM,Lettuce Mini Gem - ea,$3.00,30,0,30,$90.00,,actual
2024-05-11,5/9/2024,2024,KFM,Mustard - bu,$7.00,11,0,11,$76.97,Variety: 2/3 bags,actual
2024-05-11,5/9/2024,2024,BFM,Mustard - bu,$7.00,0,0,0,$0.00,Variety: 2/3 bags,actual
2024-05-11,5/9/2024,2024,BFM,Mustard - bu,$6.00,2,0,2,$12.00,Variety: rapini,actual
2024-05-11,5/9/2024,2024,KFM,Radish Bulk - lb,$3.50,40,10,30,$105.00,,actual
2024-05-11,5/9/2024,2024,KFM,Radish Bulk - lb,$12.50,4,4,0,$0.00,Variety: 5 lb bag,actual
2024-05-11,5/9/2024,2024,BFM,Radish Bulk - lb,$3.50,35,20.5,14.5,$50.75,,actual
2024-05-11,5/9/2024,2024,BFM,Radish Bulk - lb,$12.50,4,1,3,$37.49,Variety: 5 lb bag,actual
2024-05-11,5/9/2024,2024,KFM,Radish French Breakfast - bu,$3.50,43,0,43,$150.50,,actual
2024-05-11,5/9/2024,2024,BFM,Radish French Breakfast - bu,$3.50,30,0,30,$105.00,,actual
2024-05-11,5/9/2024,2024,KFM,Radish Red - bu,$3.50,20,0,20,$70.00,,actual
2024-05-11,5/9/2024,2024,BFM,Radish Red - bu,$3.50,17,0,17,$59.50,,actual
2024-05-11,5/9/2024,2024,KFM,Radish Round Purple - bu,$3.50,32,0,32,$112.00,,actual
2024-05-11,5/9/2024,2024,BFM,Radish Round Purple - bu,$3.50,18,0,18,$63.00,,actual
2024-05-11,5/9/2024,2024,KFM,Scallion - bu,$3.50,37,0,37,$129.50,,actual
2024-05-11,5/9/2024,2024,BFM,Scallion - bu,$3.50,20,0,20,$70.00,,actual
2024-05-11,5/9/2024,2024,KFM,Spinach - 1/2 lb,$7.00,25,0,25,$175.00,,actual
2024-05-11,5/9/2024,2024,BFM,Spinach - 1/2 lb,$7.00,10,0,10,$70.00,,actual
2024-05-11,5/9/2024,2024,KFM,Spring Mix - 1/3 lb,$7.00,45,0,45,$315.00,,actual
2024-05-11,5/9/2024,2024,BFM,Spring Mix - 1/3 lb,$7.00,40,0,40,$280.00,,actual
2024-05-11,5/9/2024,2024,KFM,Spring Mix - 2/3 lb ,$14.00,25,0,25,$350.00,,actual
2024-05-11,5/9/2024,2024,BFM,Spring Mix - 2/3 lb ,$14.00,16,0,16,$224.00,,actual
2024-05-18,5/16/2024,2024,BFM,Arugula - 1/3 lb,$7.00,23,0,23,$161.00,,actual
2024-05-18,5/16/2024,2024,KFM,Arugula - 1/3 lb,$7.00,39,0,39,$273.00,,actual
2024-05-18,5/16/2024,2024,BFM,Asparagus - bu,$6.00,22,0,22,$132.00,,actual
2024-05-18,5/16/2024,2024,KFM,Asparagus - bu,$6.00,9,0,9,$54.00,,actual
2024-05-18,5/16/2024,2024,BFM,Dandelion - bu,$4.50,18,0,18,$81.00,,actual
2024-05-18,5/16/2024,2024,KFM,Dandelion - bu,$4.50,29,0,29,$130.50,,actual
2024-05-18,5/16/2024,2024,BFM,Kale Lacinato - bu,$4.50,35,0,35,$157.50,,actual
2024-05-18,5/16/2024,2024,BFM,Kale Lacinato - bu,$4.50,49,0,49,$220.50,,actual
2024-05-18,5/16/2024,2024,BFM,Lettuce Mini Gem - ea,$3.00,60,1,59,$177.00,,actual
2024-05-18,5/16/2024,2024,KFM,Lettuce Mini Gem - ea,$3.00,83,0,83,$249.00,,actual
2024-05-18,5/16/2024,2024,BFM,Radish Bulk - lb,$3.50,22,14,8,$28.00,,actual
2024-05-18,5/16/2024,2024,BFM,Radish Bulk - lb,$12.50,4,1,3,$37.49,Variety: 5 lb bag,actual
2024-05-18,5/16/2024,2024,KFM,Radish Bulk - lb,$3.50,41,30,11,$38.50,,actual
2024-05-18,5/16/2024,2024,KFM,Radish Bulk - lb,$12.50,0,0,0,$0.00,Variety: 5 lb bag,actual
2024-05-18,5/16/2024,2024,BFM,Radish French Breakfast - bu,$3.50,25,0,25,$87.50,,actual
2024-05-18,5/16/2024,2024,KFM,Radish French Breakfast - bu,$3.50,30,0,30,$105.00,,actual
2024-05-18,5/16/2024,2024,KFM,Radish Red - bu,$3.50,6,0,6,$21.00,,actual
2024-05-18,5/16/2024,2024,BFM,Radish Red - bu,$3.50,5,0,5,$17.50,,actual
2024-05-18,5/16/2024,2024,BFM,Radish Round Purple - bu,$3.50,35,0,35,$122.50,,actual
2024-05-18,5/16/2024,2024,KFM,Radish Round Purple - bu,$3.50,54,0,54,$189.00,,actual
2024-05-18,5/16/2024,2024,BFM,Scallion - bu,$3.50,32,0,32,$112.00,,actual
2024-05-18,5/16/2024,2024,KFM,Scallion - bu,$3.50,57,0,57,$199.50,,actual
2024-05-18,5/16/2024,2024,BFM,Spinach - 1/2 lb,$7.00,17,0,17,$119.00,,actual
2024-05-18,5/16/2024,2024,KFM,Spinach - 1/2 lb,$7.00,22,0,22,$154.00,,actual
2024-05-18,5/16/2024,2024,BFM,Spring Mix - 1/3 lb,$7.00,30,0,30,$210.00,,actual
2024-05-18,5/16/2024,2024,KFM,Spring Mix - 1/3 lb,$7.00,38,0,38,$266.00,,actual
2024-05-18,5/16/2024,2024,BFM,Spring Mix - 2/3 lb ,$14.00,25,0,25,$350.00,,actual
2024-05-18,5/16/2024,2024,KFM,Spring Mix - 2/3 lb ,$14.00,32,0,32,$448.00,,actual
2024-05-25,5/23/2024,2024,BFM,Arugula - 1/3 lb,$7.00,40,0,40,$280.00,,actual
2024-05-25,5/23/2024,2024,KFM,Arugula - 1/3 lb,$7.00,53,0,53,$371.00,,actual
2024-05-25,5/23/2024,2024,BFM,Arugula - 2/3 lb ,$14.00,5,0,5,$70.00,,actual
2024-05-25,5/23/2024,2024,KFM,Arugula - 2/3 lb ,$14.00,18,0,18,$252.00,,actual
2024-05-25,5/23/2024,2024,BFM,Asparagus - bu,$6.00,15,0,15,$90.00,,actual
2024-05-25,5/23/2024,2024,KFM,Asparagus - bu,$6.00,35,0,35,$210.00,,actual
2024-05-25,5/23/2024,2024,KFM,Broccolini - bu,$6.00,0,0,0,$0.00,,actual
2024-05-25,5/23/2024,2024,KFM,Collards - bu,$4.50,22,0,22,$99.00,,actual
2024-05-25,5/23/2024,2024,BFM,Collards - bu,$4.50,12,0,12,$54.00,,actual
2024-05-25,5/23/2024,2024,KFM,Kale Curly - bu,$4.50,11,0,11,$49.50,,actual
2024-05-25,5/23/2024,2024,BFM,Kale Curly - bu,$4.50,10,0,10,$45.00,,actual
2024-05-25,5/23/2024,2024,BFM,Kale Lacinato - bu,$4.50,40,0,40,$180.00,,actual
2024-05-25,5/23/2024,2024,KFM,Kale Lacinato - bu,$4.50,60,0,60,$270.00,,actual
2024-05-25,5/23/2024,2024,KFM,Pea Snap - Qt,$11.00,45,0,45,$495.00,,actual
2024-05-25,5/23/2024,2024,BFM,Pea Snap - Qt,$11.00,30,0,30,$330.00,,actual
2024-05-25,5/23/2024,2024,BFM,Radish Bulk - lb,$3.50,15,8.1,6.9,$24.15,,actual
2024-05-25,5/23/2024,2024,BFM,Radish Bulk - lb,$12.50,0,0,0,$0.00,Variety: 5 lb bag,actual
2024-05-25,5/23/2024,2024,KFM,Radish Bulk - lb,$3.50,20,4,16,$56.00,,actual
2024-05-25,5/23/2024,2024,KFM,Radish Bulk - lb,$12.50,0,0,0,$0.00,Variety: 5 lb bag,actual
