Sale Date,Harvest Date,Planning Year,Channel Name,Product Name,Actual Price,Brought Quantity,Returned Quantity,Actual Quantity,Actual Revenue,Notes,Entry Kind
2023-05-20,2023-05-18,2023,BFM,Radish Bulk - lb,$3.00,40,12,28,$84.00,,actual
2023-05-27,5/25/23,2023,BFM,Arugula - 1/3 lb,$6.00,25,0,25,$150.00,,actual
2023-05-27,5/25/23,2023,BFM,Arugula - 2/3 lb,$12.00,12,0,12,$144.00,,actual
2023-05-27,5/25/23,2023,BFM,Bok Choy - each,$2.00,100,20,80,$160.00,,actual
2023-05-27,5/25/23,2023,BFM,Bok Choy - each,$3.00,22,0,22,$66.00,Variety: White,actual
2023-05-27,5/25/2023,2023,BFM,Bok Choy - each,$5.00,15,0,15,$75.00,,actual
2023-05-27,5/25/23,2023,BFM,Carrot Bulk - lb,$3.00,80,30,50,$150.00,,actual
2023-05-27,5/25/23,2023,BFM,Garlic Green - bunch,$3.50,19,0,19,$66.50,,actual
2023-05-27,5/25/23,2023,BFM,Kale Curly - bunch,$4.00,30,0,30,$120.00,,actual
2023-05-27,5/25/23,2023,BFM,Kale Lacinato - bunch,$4.00,50,0,50,$200.00,,actual
2023-05-27,5/25/23,2023,BFM,Lettuce Mini/Gem - head,$3.00,50,0,50,$150.00,Variety: Red,actual
2023-05-27,5/25/23,2023,BFM,Mustard - bunch,$4.00,12,0,12,$48.00,,actual
2023-05-27,5/25/23,2023,BFM,Pea Snap - pint,$5.00,0,0,0,$0.00,,actual
2023-05-27,5/25/23,2023,BFM,Radish Bulk - lb,$3.00,40,20,20,$60.00,,actual
2023-05-27,5/25/23,2023,BFM,Radish French Breakfast - bunch,$3.50,35,0,35,$122.50,,actual
2023-05-27,5/25/23,2023,BFM,Radish Round - bunch,$3.50,11,0,11,$38.50,,actual
2023-05-27,5/25/23,2023,BFM,Radish Round Purple - bunch,$3.50,35,0,35,$122.50,,actual
2023-05-27,5/25/23,2023,BFM,Spinach - 1/2 lb,$6.00,24,0,24,$144.00,,actual
2023-05-27,5/25/23,2023,BFM,Spring Mix - 1/3 lb,$6.00,28,0,28,$168.00,,actual
2023-05-27,5/25/23,2023,BFM,Spring Mix - 2/3 lb,$12.00,20,0,20,$240.00,,actual
2023-05-27,5/25/23,2023,KFM,Arugula - 1/3 lb,$6.00,30,0,30,$180.00,,actual
2023-05-27,5/25/23,2023,KFM,Arugula - 2/3 lb,$12.00,15,0,15,$180.00,,actual
2023-05-27,5/25/23,2023,KFM,Bok Choy - each,$2.00,110,0,110,$220.00,,actual
2023-05-27,5/25/23,2023,KFM,Bok Choy - each,$3.00,23,0,23,$69.00,Variety: White,actual
2023-05-27,5/25/2023,2023,KFM,Bok Choy - each,$4.00,24,0,24,$96.00,,actual
2023-05-27,5/25/23,2023,KFM,Carrot Bulk - lb,$3.00,140,60,80,$240.00,,actual
2023-05-27,5/25/2023,2023,KFM,Collards - bunch,$4.00,11,0,11,$44.00,,actual
2023-05-27,5/25/23,2023,KFM,Garlic Green - bunch,$3.50,20,0,20,$70.00,,actual
2023-05-27,5/25/23,2023,KFM,Kale Curly - bunch,$4.00,40,0,40,$160.00,,actual
2023-05-27,5/25/23,2023,KFM,Kale Lacinato - bunch,$4.00,60,0,60,$240.00,,actual
2023-05-27,5/25/23,2023,KFM,Lettuce Mini/Gem - head,$3.00,72,0,72,$216.00,Variety: Red,actual
2023-05-27,5/25/23,2023,KFM,Mustard - bunch,$4.00,15,0,15,$60.00,,actual
2023-05-27,5/25/23,2023,KFM,Pea Snap - pint,$5.00,0,0,0,$0.00,,actual
2023-05-27,5/25/23,2023,KFM,Radish Bulk - lb,$3.00,40,5,35,$105.00,,actual
2023-05-27,5/25/23,2023,KFM,Radish French Breakfast - bunch,$3.50,46,0,46,$161.00,,actual
2023-05-27,5/25/23,2023,KFM,Radish Round - bunch,$3.50,14,0,14,$49.00,,actual
2023-05-27,5/25/23,2023,KFM,Radish Round Purple - bunch,$3.50,45,0,45,$157.50,,actual
2023-05-27,5/25/23,2023,KFM,Spinach - 1/2 lb,$6.00,29,0,29,$174.00,,actual
2023-05-27,5/25/23,2023,KFM,Spring Mix - 1/3 lb,$6.00,36,0,36,$216.00,,actual
2023-05-27,5/25/23,2023,KFM,Spring Mix - 2/3 lb,$12.00,29,0,29,$348.00,,actual
2023-06-03,6/1/2023,2023,BFM,Arugula - 1/3 lb,$6.00,20,0,20,$120.00,,actual
2023-06-03,6/1/2023,2023,BFM,Arugula - 2/3 lb,$12.00,8,0,8,$96.00,,actual
2023-06-03,6/1/2023,2023,BFM,Bok Choy - each,$2.00,80,0,80,$160.00,,actual
2023-06-03,6/1/2023,2023,BFM,Bok Choy - each,$4.00,15,0,15,$60.00,Variety: White,actual
2023-06-03,6/1/2023,2023,BFM,Carrot Bulk - lb,$3.00,60,3,57,$171.00,,actual
2023-06-03,6/1/2023,2023,BFM,Collards - bunch,$4.00,17,0,17,$68.00,,actual
2023-06-03,6/1/2023,2023,BFM,Kale Curly - bunch,$4.00,35,2,33,$132.00,,actual
2023-06-03,6/1/2023,2023,BFM,Kale Lacinato - bunch,$4.00,55,0,55,$220.00,,actual
2023-06-03,6/1/2023,2023,BFM,Lettuce Mini/Gem - head,$3.00,70,0,70,$210.00,Variety: Red,actual
2023-06-03,6/1/2023,2023,BFM,Mustard - bunch,$4.00,23,2,21,$84.00,,actual
2023-06-03,6/1/2023,2023,BFM,Pea Snap - lb,$9.00,38,0,38,$342.00,,actual
2023-06-03,6/1/2023,2023,BFM,Radish Bulk - lb,$3.00,30,12,18,$54.00,,actual
2023-06-03,6/1/2023,2023,BFM,Radish French Breakfast - bunch,$3.50,40,0,40,$140.00,,actual
2023-06-03,6/1/2023,2023,BFM,Radish Round - bunch,$3.50,25,0,25,$87.50,,actual
2023-06-03,6/1/2023,2023,BFM,Radish Round Purple - bunch,$3.50,50,2,48,$168.00,,actual
2023-06-03,6/1/2023,2023,BFM,Spring Mix - 1/3 lb,$6.00,30,0,30,$180.00,,actual
2023-06-03,6/1/2023,2023,BFM,Spring Mix - 2/3 lb,$12.00,24,0,24,$288.00,,actual
2023-06-03,6/1/2023,2023,KFM,Arugula - 1/3 lb,$6.00,20,0,20,$120.00,,actual
2023-06-03,6/1/2023,2023,KFM,Arugula - 2/3 lb,$12.00,9,0,9,$108.00,,actual
2023-06-03,6/1/2023,2023,KFM,Bok Choy - each,$2.00,120,0,120,$240.00,,actual
2023-06-03,6/1/2023,2023,KFM,Bok Choy - each,$4.00,15,0,15,$60.00,Variety: White,actual
2023-06-03,6/1/2023,2023,KFM,Carrot Bulk - lb,$3.00,100,30,70,$210.00,,actual
2023-06-03,6/1/2023,2023,KFM,Collards - bunch,$4.00,23,0,23,$92.00,,actual
2023-06-03,6/1/2023,2023,KFM,Kale Curly - bunch,$4.00,31,2,29,$116.00,,actual
2023-06-03,6/1/2023,2023,KFM,Kale Lacinato - bunch,$4.00,75,0,75,$300.00,,actual
2023-06-03,6/1/2023,2023,KFM,Lettuce Mini/Gem - head,$3.00,95,0,95,$285.00,Variety: Red,actual
2023-06-03,6/1/2023,2023,KFM,Mustard - bunch,$4.00,25,1,24,$96.00,,actual
2023-06-03,6/1/2023,2023,KFM,Pea Snap - lb,$9.00,48,0,48,$432.00,,actual
2023-06-03,6/1/2023,2023,KFM,Radish Bulk - lb,$3.00,40,7,33,$99.00,,actual
2023-06-03,6/1/2023,2023,KFM,Radish French Breakfast - bunch,$3.50,60,0,60,$210.00,,actual
2023-06-03,6/1/2023,2023,KFM,Radish Round - bunch,$3.50,25,0,25,$87.50,,actual
2023-06-03,6/1/2023,2023,KFM,Radish Round Purple - bunch,$3.50,45,0,45,$157.50,,actual
2023-06-03,6/1/2023,2023,KFM,Spring Mix - 1/3 lb,$6.00,35,0,35,$210.00,,actual
2023-06-03,6/1/2023,2023,KFM,Spring Mix - 2/3 lb,$12.00,25,0,25,$300.00,,actual
2023-06-10,6/8/2023,2023,BFM,Arugula - 1/3 lb,$6.00,30,0,30,$180.00,,actual
2023-06-10,6/8/2023,2023,BFM,Bok Choy - each,$2.00,68,0,68,$136.00,,actual
2023-06-10,6/8/2023,2023,BFM,Cabbage - lb,$3.50,18,0,18,$63.00,Variety: Caraflex,actual
2023-06-10,6/8/2023,2023,BFM,Cabbage Chinese - lb,$3.50,20,0,20,$70.00,,actual
2023-06-10,6/8/2023,2023,BFM,Carrot Bulk - lb,$3.00,65,0,65,$195.00,,actual
2023-06-10,6/8/2023,2023,BFM,Collards - bunch,$4.00,20,1,19,$76.00,,actual
2023-06-10,6/8/2023,2023,BFM,Garlic Scape - bunch,$3.00,35,0,35,$105.00,,actual
2023-06-10,6/8/2023,2023,BFM,Kale Curly - bunch,$4.00,30,0,30,$120.00,,actual
2023-06-10,6/8/2023,2023,BFM,Kale Lacinato - bunch,$4.00,55,1,54,$216.00,,actual
2023-06-10,6/8/2023,2023,BFM,Lettuce Mini/Gem - head,$3.00,85,17,68,$204.00,Variety: Red,actual
2023-06-10,6/8/2023,2023,BFM,Pea Snap - lb,$9.00,91,0,91,$819.00,,actual
2023-06-10,6/8/2023,2023,BFM,Radish Bulk - lb,$3.00,30,5,25,$75.00,,actual
2023-06-10,6/8/2023,2023,BFM,Radish French Breakfast - bunch,$3.50,50,0,50,$175.00,,actual
2023-06-10,6/8/2023,2023,BFM,Radish Round - bunch,$3.50,25,11,14,$49.00,,actual
2023-06-10,6/8/2023,2023,BFM,Radish Round Purple - bunch,$3.50,25,0,25,$87.50,,actual
2023-06-10,6/8/2023,2023,BFM,Spring Mix - 1/3 lb,$6.00,30,0,30,$180.00,,actual
2023-06-10,6/8/2023,2023,BFM,Spring Mix - 2/3 lb,$12.00,30,0,30,$360.00,,actual
2023-06-10,6/8/2023,2023,KFM,Arugula - 1/3 lb,$6.00,35,0,35,$210.00,,actual
2023-06-10,6/8/2023,2023,KFM,Bok Choy - each,$4.00,30,0,30,$120.00,,actual
2023-06-10,6/8/2023,2023,KFM,Cabbage - lb,$3.50,21,0,21,$73.50,Variety: Caraflex,actual
2023-06-10,6/8/2023,2023,KFM,Cabbage Chinese - lb,$3.50,24,0,24,$84.00,,actual
2023-06-10,6/8/2023,2023,KFM,Carrot Bulk - lb,$3.00,75,2,73,$219.00,,actual
2023-06-10,6/8/2023,2023,KFM,Collards - bunch,$4.00,25,6,19,$76.00,,actual
2023-06-10,6/8/2023,2023,KFM,Garlic Scape - bunch,$3.00,51,0,51,$153.00,,actual
2023-06-10,6/8/2023,2023,KFM,Kale Curly - bunch,$4.00,30,2,28,$112.00,,actual
2023-06-10,6/8/2023,2023,KFM,Kale Lacinato - bunch,$4.00,75,6,69,$276.00,,actual
2023-06-10,6/8/2023,2023,KFM,Lettuce Mini/Gem - head,$3.00,125,28,97,$291.00,Variety: Red,actual
2023-06-10,6/8/2023,2023,KFM,Pea Snap - lb,$9.00,105,0,105,$945.00,,actual
2023-06-10,6/8/2023,2023,KFM,Radish Bulk - lb,$3.00,40,5,35,$105.00,,actual
2023-06-10,6/8/2023,2023,KFM,Radish French Breakfast - bunch,$3.50,60,0,60,$210.00,,actual
2023-06-10,6/8/2023,2023,KFM,Radish Round - bunch,$3.50,24,0,24,$84.00,,actual
2023-06-10,6/8/2023,2023,KFM,Radish Round Purple - bunch,$3.50,30,0,30,$105.00,,actual
2023-06-10,6/8/2023,2023,KFM,Spring Mix - 1/3 lb,$6.00,34,0,34,$204.00,,actual
2023-06-10,6/8/2023,2023,KFM,Spring Mix - 2/3 lb,$12.00,35,1,34,$408.00,,actual
2023-06-10,6/8/2023,2023,KFM,Pea Shelling - quart,$9.00,30,0,30,$270.00,,actual
2023-06-10,6/8/2023,2023,BFM,Pea Shelling - quart,$9.00,25,0,25,$225.00,,actual
2023-06-17,6/15/2023,2023,BFM,Arugula - 1/3 lb,$6.00,27,3,24,$144.00,,actual
2023-06-17,6/15/2023,2023,BFM,Arugula - 2/3 lb,$12.00,13,2,11,$132.00,,actual
2023-06-17,6/15/2023,2023,BFM,Bok Choy - each,$2.00,42,0,42,$84.00,,actual
2023-06-17,6/15/2023,2023,BFM,Cabbage - lb,$3.50,22,0,22,$77.00,,actual
2023-06-17,6/15/2023,2023,BFM,Cabbage Chinese - lb,$3.50,12,0,12,$42.00,,actual
2023-06-17,6/15/2023,2023,BFM,Carrot Bulk - lb,$3.00,29,0,29,$87.00,,actual
2023-06-17,6/15/2023,2023,BFM,Chard - bunch,$4.00,15,0,15,$60.00,,actual
2023-06-17,6/15/2023,2023,BFM,Collards - bunch,$4.00,15,1,14,$56.00,,actual
2023-06-17,6/15/2023,2023,BFM,Cucumber - lb,$3.00,21,0,21,$63.00,,actual
2023-06-17,6/15/2023,2023,BFM,Cucumber Pickling - lb,$3.00,8.5,0,8.5,$25.50,,actual
2023-06-17,6/15/2023,2023,BFM,Escarole - head,$4.00,9,0,9,$36.00,,actual
2023-06-17,6/15/2023,2023,BFM,Garlic Scape - bunch,$3.00,65,21,44,$132.00,,actual
2023-06-17,6/15/2023,2023,BFM,Kale Curly - bunch,$4.00,26,1,25,$100.00,,actual
2023-06-17,6/15/2023,2023,BFM,Kale Lacinato - bunch,$4.00,45,6,39,$156.00,,actual
2023-06-17,6/15/2023,2023,BFM,Komatsuna - bunch,$4.00,10,0,10,$40.00,,actual
2023-06-17,6/15/2023,2023,BFM,Lettuce Mini/Gem - head,$3.00,85,18,67,$201.00,,actual
2023-06-17,6/15/2023,2023,BFM,Mustard - bunch,$4.00,10,0,10,$40.00,,actual
2023-06-17,6/15/2023,2023,BFM,Pea Shelling - quart,$9.00,0,0,0,$0.00,,actual
2023-06-17,6/15/2023,2023,BFM,Pea Snap - lb,$9.00,70,0,70,$630.00,,actual
2023-06-17,6/15/2023,2023,BFM,Radicchio Variegated - lb,$3.00,7,2,5,$15.00,,actual
2023-06-17,6/15/2023,2023,BFM,Radish Bulk - lb,$3.00,30,4,26,$78.00,,actual
2023-06-17,6/15/2023,2023,BFM,Radish French Breakfast - bunch,$3.50,35,0,35,$122.50,,actual
2023-06-17,6/15/2023,2023,BFM,Radish Round - bunch,$3.50,15,0,15,$52.50,,actual
2023-06-17,6/15/2023,2023,BFM,Radish Round Purple - bunch,$3.50,30,0,30,$105.00,,actual
2023-06-17,6/15/2023,2023,BFM,Spring Mix - 1/3 lb,$6.00,33,13,20,$120.00,,actual
2023-06-17,6/15/2023,2023,BFM,Spring Mix - 2/3 lb,$11.00,38,5,33,$363.00,,actual
2023-06-17,6/15/2023,2023,BFM,Spring Mix - 1.5 lb,$25.00,9,2,7,$175.00,,actual
2023-06-17,6/15/2023,2023,BFM,Zucchini - lb,$3.00,26,0,26,$78.00,,actual
2023-06-17,6/15/2023,2023,KFM,Arugula - 1/3 lb,$6.00,26,4,22,$132.00,,actual
2023-06-17,6/15/2023,2023,KFM,Arugula - 2/3 lb,$12.00,17,0,17,$204.00,,actual
2023-06-17,6/15/2023,2023,KFM,Bok Choy - each,$2.00,42,0,42,$84.00,,actual
2023-06-17,6/15/2023,2023,KFM,Cabbage - lb,$3.50,25,0,25,$87.50,,actual
2023-06-17,6/15/2023,2023,KFM,Cabbage Chinese - lb,$3.50,20,0,20,$70.00,,actual
2023-06-17,6/15/2023,2023,KFM,Carrot Bulk - lb,$3.00,34,0,34,$102.00,,actual
2023-06-17,6/15/2023,2023,KFM,Chard - bunch,$4.00,18,0,18,$72.00,,actual
2023-06-17,6/15/2023,2023,KFM,Collards - bunch,$4.00,18,0,18,$72.00,,actual
2023-06-17,6/15/2023,2023,KFM,Cucumber - lb,$3.00,25,0,25,$75.00,,actual
2023-06-17,6/15/2023,2023,KFM,Cucumber Pickling - lb,$3.00,8.6,0,8.6,$25.80,,actual
2023-06-17,6/15/2023,2023,KFM,Escarole - head,$4.00,15,0,15,$60.00,,actual
2023-06-17,6/15/2023,2023,KFM,Garlic Scape - bunch,$3.00,75,1,74,$222.00,,actual
2023-06-17,6/15/2023,2023,KFM,Kale Curly - bunch,$4.00,22,0,22,$88.00,,actual
2023-06-17,6/15/2023,2023,KFM,Kale Lacinato - bunch,$4.00,51,0,51,$204.00,,actual
2023-06-17,6/15/2023,2023,KFM,Komatsuna - bunch,$4.00,12,0,12,$48.00,,actual
2023-06-17,6/15/2023,2023,KFM,Lettuce Mini/Gem - head,$3.00,111,6,105,$315.00,,actual
2023-06-17,6/15/2023,2023,KFM,Mustard - bunch,$4.00,12,0,12,$48.00,,actual
2023-06-17,6/15/2023,2023,KFM,Pea Shelling - quart,$9.00,0,0,0,$0.00,,actual
2023-06-17,6/15/2023,2023,KFM,Pea Snap - lb,$9.00,80,0,80,$720.00,,actual
2023-06-17,6/15/2023,2023,KFM,Radicchio Variegated - lb,$3.00,15,0,15,$45.00,,actual
2023-06-17,6/15/2023,2023,KFM,Radish Bulk - lb,$3.00,40,25,15,$45.00,,actual
2023-06-17,6/15/2023,2023,KFM,Radish French Breakfast - bunch,$3.50,46,0,46,$161.00,,actual
2023-06-17,6/15/2023,2023,KFM,Radish Round - bunch,$3.50,20,0,20,$70.00,,actual
2023-06-17,6/15/2023,2023,KFM,Radish Round Purple - bunch,$3.50,40,0,40,$140.00,,actual
2023-06-17,6/15/2023,2023,KFM,Spring Mix - 1/3 lb,$6.00,29,0,29,$174.00,,actual
2023-06-17,6/15/2023,2023,KFM,Spring Mix - 2/3 lb,$11.00,39,8,31,$341.00,,actual
2023-06-17,6/15/2023,2023,KFM,Spring Mix - 1.5 lb,$25.00,15,1,14,$350.00,,actual
2023-06-17,6/15/2023,2023,KFM,Zucchini - lb,$3.00,46.5,0,46.5,$139.50,,actual
2023-06-24,6/22/2023,2023,KFM,Arugula - 1/3 lb,$6.00,23,9,14,$84.00,,actual
2023-06-24,6/22/2023,2023,KFM,Arugula - 2/3 lb,$12.00,10,0,10,$120.00,,actual
2023-06-24,6/22/2023,2023,KFM,Braising Mix - 1 lb,$7.00,0,0,0,$0.00,,actual
2023-06-24,6/22/2023,2023,KFM,Cabbage - lb,$3.50,26,7,19,$66.50,Variety: Caraflex,actual
2023-06-24,6/22/2023,2023,KFM,Cabbage Chinese - lb,$3.50,23,3,20,$70.00,,actual
2023-06-24,6/22/2023,2023,KFM,Chard - bunch,$4.00,16,2,14,$56.00,,actual
2023-06-24,6/22/2023,2023,KFM,Collards - bunch,$4.00,18,0,18,$72.00,,actual
2023-06-24,6/22/2023,2023,KFM,Cucumber - lb,$3.00,75,0,75,$225.00,,actual
2023-06-24,6/22/2023,2023,KFM,Cucumber Pickling - lb,$3.00,54,0,54,$162.00,,actual
2023-06-24,6/22/2023,2023,KFM,Dandelion - bunch,$4.00,18,0,18,$72.00,,actual
2023-06-24,6/22/2023,2023,KFM,Escarole - head,$5.00,16,7,9,$45.00,,actual
2023-06-24,6/22/2023,2023,KFM,Garlic Scape - bunch,$3.00,80,27,53,$159.00,,actual
2023-06-24,6/22/2023,2023,KFM,Kale Curly - bunch,$4.00,22,7,15,$60.00,,actual
2023-06-24,6/22/2023,2023,KFM,Kale Lacinato - bunch,$4.00,48,0,48,$192.00,,actual
2023-06-24,6/22/2023,2023,KFM,Komatsuna - bunch,$4.00,15,0,15,$60.00,,actual
2023-06-24,6/22/2023,2023,KFM,Lettuce Mini/Gem - head,$3.00,70,28,42,$126.00,Variety: Red,actual
2023-06-24,6/22/2023,2023,KFM,Lettuce Mini/Gem - head,$3.00,50,30,20,$60.00,Variety: Blush,actual
2023-06-24,6/22/2023,2023,KFM,Mustard - bunch,$4.00,0,0,0,$0.00,,actual
2023-06-24,6/22/2023,2023,KFM,Pea Snap - lb,$9.00,50,0,50,$450.00,,actual
2023-06-24,6/22/2023,2023,KFM,Radicchio Variegated - lb,$3.50,20,0,20,$70.00,,actual
2023-06-24,6/22/2023,2023,KFM,Radish Bulk - lb,$3.00,20,,20,$60.00,,actual
2023-06-24,6/22/2023,2023,KFM,Radish French Breakfast - bunch,$3.50,50,10,40,$140.00,,actual
2023-06-24,6/22/2023,2023,KFM,Radish Round - bunch,$3.50,20,0,20,$70.00,,actual
2023-06-24,6/22/2023,2023,KFM,Radish Round Purple - bunch,$3.50,42,2,40,$140.00,,actual
2023-06-24,6/22/2023,2023,KFM,Scallion - bunch,$3.00,60,9,51,$153.00,,actual
2023-06-24,6/22/2023,2023,KFM,Spring Mix - 1.5 lb,$25.00,14,6,8,$200.00,,actual
2023-06-24,6/22/2023,2023,KFM,Spring Mix - 1/3 lb,$6.00,30,5,25,$150.00,,actual
2023-06-24,6/22/2023,2023,KFM,Spring Mix - 2/3 lb,$11.00,30,0,30,$330.00,,actual
2023-06-24,6/22/2023,2023,KFM,Zucchini - lb,$3.00,60,4,56,$168.00,,actual
2023-06-24,6/22/2023,2023,BFM,Arugula - 1/3 lb,$6.00,25,6,19,$114.00,,actual
2023-06-24,6/22/2023,2023,BFM,Arugula - 2/3 lb,$12.00,0,0,0,$0.00,,actual
2023-06-24,6/22/2023,2023,BFM,Braising Mix - 1 lb,$7.00,0,0,0,$0.00,,actual
2023-06-24,6/22/2023,2023,BFM,Cabbage - lb,$3.50,21,3,18,$63.00,Variety: Caraflex,actual
2023-06-24,6/22/2023,2023,BFM,Cabbage Chinese - lb,$3.50,16,0,16,$56.00,,actual
2023-06-24,6/22/2023,2023,BFM,Chard - bunch,$4.00,17,0,17,$68.00,,actual
2023-06-24,6/22/2023,2023,BFM,Collards - bunch,$4.00,15,0,15,$60.00,,actual
2023-06-24,6/22/2023,2023,BFM,Cucumber - lb,$3.00,75,0,75,$225.00,,actual
2023-06-24,6/22/2023,2023,BFM,Cucumber Pickling - lb,$3.00,41,0,41,$123.00,,actual
2023-06-24,6/22/2023,2023,BFM,Dandelion - bunch,$4.00,12,0,12,$48.00,,actual
2023-06-24,6/22/2023,2023,BFM,Escarole - head,$5.00,12,0,12,$60.00,,actual
2023-06-24,6/22/2023,2023,BFM,Garlic Scape - bunch,$3.00,50,9,41,$123.00,,actual
2023-06-24,6/22/2023,2023,BFM,Kale Curly - bunch,$4.00,25,0,25,$100.00,,actual
2023-06-24,6/22/2023,2023,BFM,Kale Lacinato - bunch,$4.00,40,0,40,$160.00,,actual
2023-06-24,6/22/2023,2023,BFM,Komatsuna - bunch,$4.00,12,0,12,$48.00,,actual
2023-06-24,6/22/2023,2023,BFM,Lettuce Mini/Gem - head,$3.00,40,6,34,$102.00,Variety: Red,actual
2023-06-24,6/22/2023,2023,BFM,Lettuce Mini/Gem - head,$3.00,34,12,22,$66.00,Variety: Blush,actual
2023-06-24,6/22/2023,2023,BFM,Mustard - bunch,$4.00,0,0,0,$0.00,,actual
2023-06-24,6/22/2023,2023,BFM,Pea Snap - lb,$9.00,34,0,34,$306.00,,actual
2023-06-24,6/22/2023,2023,BFM,Radicchio Variegated - lb,$3.50,6,1,5,$17.50,,actual
2023-06-24,6/22/2023,2023,BFM,Radish Bulk - lb,$3.00,15,0,15,$45.00,,actual
2023-06-24,6/22/2023,2023,BFM,Radish French Breakfast - bunch,$3.50,35,0,35,$122.50,,actual
2023-06-24,6/22/2023,2023,BFM,Radish Round - bunch,$3.50,17,0,17,$59.50,,actual
2023-06-24,6/22/2023,2023,BFM,Radish Round Purple - bunch,$3.50,30,0,30,$105.00,,actual
2023-06-24,6/22/2023,2023,BFM,Scallion - bunch,$3.00,39,-9,48,$144.00,,actual
2023-06-24,6/22/2023,2023,BFM,Spring Mix - 1.5 lb,$25.00,8,2,6,$150.00,,actual
2023-06-24,6/22/2023,2023,BFM,Spring Mix - 1/3 lb,$6.00,25,-3,28,$168.00,,actual
2023-06-24,6/22/2023,2023,BFM,Spring Mix - 2/3 lb,$11.00,30,4,26,$286.00,,actual
2023-06-24,6/22/2023,2023,BFM,Zucchini - lb,$3.00,40,0,40,$120.00,,actual
2023-06-24,6/22/2023,2023,KFM,Zucchini - lb,$3.00,36.2,0,36.2,$108.60,Variety: Striped,actual
2023-06-24,6/22/2023,2023,BFM,Zucchini - lb,$3.00,15,0,15,$45.00,Variety: Striped,actual
2023-06-24,6/22/2023,2023,KFM,Zucchini - lb,$3.00,7.5,0,7.5,$22.50,Variety: Yellow,actual
2023-06-24,6/22/2023,2023,BFM,Zucchini - lb,$3.00,5,0,5,$15.00,Variety: Yellow,actual
2023-07-01,6/29/2023,2023,KFM,Arugula - 1/3 lb,$6.00,19,0,19,$114.00,,actual
2023-07-01,6/29/2023,2023,KFM,Arugula - 2/3 lb,$11.00,8,0,8,$88.00,,actual
2023-07-01,6/29/2023,2023,KFM,Broccoli - lb,$3.00,1,0,1,$3.00,,actual
2023-07-01,6/29/2023,2023,KFM,Cabbage - lb,$2.00,30.3,0,30.3,$60.60,Variety: Caraflex,actual
